_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight,label
1.0902181202254724e-06,0.01642000488936901,0.019313450902700424,0.02168722078204155,0.22856132686138153,0.08197370171546936,8.701991646375973e-06,5.324466769707215e-07,1.7345767844290094e-07,0.26597291231155396,0.322727233171463,0.11987822502851486,0.1445150524377823,0.012303788214921951,0.3787819445133209,0.38614651560783386,0.005920800380408764,0.08304829895496368,0.06979848444461823,0.536797046661377,0.544960618019104,0.00259914412163198,0.0019981691148132086,1.8068783901981078e-05,0.0039332471787929535,0.22919198870658875,0.0011714908760040998,0.1733771413564682,0.0008576191030442715,0.0008019367814995348,3.345237928442657e-05,4.886309397988953e-05,0.03116004355251789,0.0015121037140488625,0.0002883621782530099,0.00042728096013888717,0.0003697459469549358,0.000305474444758147,0.9958506226539612,0.017339738085865974,0.040213409811258316,0.10396788269281387,0.008076174184679985,0.003204758046194911,1.914683593895461e-07,8.197851286695368e-08,1.7674856280791573e-05,7.211893534986302e-05,4.5299407247512136e-06,5.473675628309138e-06,1.525225343357306e-06,1.6807970837362518e-07,focused
1.0753618653325248e-06,0.016234086826443672,0.01891339011490345,0.021732494235038757,0.230325847864151,0.08196277171373367,8.893742233340163e-06,5.308804134074308e-07,1.707593355604331e-07,0.26581647992134094,0.32403454184532166,0.11714214086532593,0.14245197176933289,0.011682000011205673,0.3894491195678711,0.39742082357406616,0.005693936254829168,0.08526429533958435,0.07143145054578781,0.5409848690032959,0.544288158416748,0.002627914771437645,0.001965341391041875,1.8293490938958712e-05,0.0044241854920983315,0.22956523299217224,0.001094248378649354,0.17323750257492065,0.0007979745278134942,0.0008032243931666017,3.56535310856998e-05,4.944366810377687e-05,0.03062838315963745,0.0014819948701187968,0.0002904115535784513,0.0004255469248164445,0.000381429708795622,0.0003062921459786594,0.9957596063613892,0.017589954659342766,0.039899956434965134,0.1056591346859932,0.008021177724003792,0.003155030310153961,1.9552739161099453e-07,8.052611377706853e-08,2.0037226931890473e-05,6.567103264387697e-05,4.282433565094834e-06,5.1164515753043815e-06,1.5342952792707365e-06,1.6603696906258847e-07,focused
1.0482915513421176e-06,0.015934107825160027,0.0178348571062088,0.022808488458395004,0.2321094125509262,0.08334411680698395,8.974650882009882e-06,5.385394388213172e-07,1.6751803855186154e-07,0.26572322845458984,0.32606589794158936,0.1174275279045105,0.14340557157993317,0.011805275455117226,0.39043372869491577,0.3972915709018707,0.005670546088367701,0.08514972031116486,0.07148437201976776,0.5426421165466309,0.5441266298294067,0.0026137589011341333,0.0019644848071038723,1.8498041754355654e-05,0.0046008131466805935,0.22904598712921143,0.0010396442376077175,0.17269805073738098,0.0007601684192195535,0.0007919015479274094,3.9225480577442795e-05,5.231059913057834e-05,0.029807204380631447,0.0013458238681778312,0.0002916846424341202,0.0004316713602747768,0.00039443702553398907,0.0002994821115862578,0.9955887794494629,0.018891040235757828,0.03888040781021118,0.1024574562907219,0.007981388829648495,0.0030912726651877165,2.0518922383416793e-07,8.139347329461089e-08,2.3082900952431373e-05,6.29051573923789e-05,4.292274752515368e-06,5.053878339822404e-06,1.5440124343513162e-06,1.640928815049847e-07,focused
1.0471294444869272e-06,0.015759112313389778,0.01801302842795849,0.023028627038002014,0.23213431239128113,0.08327095955610275,8.928253009798937e-06,5.456822123051097e-07,1.681061689851049e-07,0.26776671409606934,0.326539546251297,0.1196553185582161,0.14517050981521606,0.012469719164073467,0.38009393215179443,0.3861156105995178,0.00590601097792387,0.08343390375375748,0.07058955729007721,0.5424761176109314,0.5490032434463501,0.0025679292157292366,0.0019622703548520803,1.833357055147644e-05,0.004452402237802744,0.22908355295658112,0.001053185318596661,0.17266783118247986,0.0007672361098229885,0.0007757886196486652,3.9928636397235096e-05,5.3313749958761036e-05,0.029212329536676407,0.0012790383771061897,0.0002869695017579943,0.00043247046414762735,0.0004016856546513736,0.00029261026065796614,0.9955605268478394,0.019924432039260864,0.03852299600839615,0.10044820606708527,0.008004951290786266,0.003084600903093815,2.1036908037785906e-07,8.225181602483644e-08,2.3837039407226257e-05,6.360505358316004e-05,4.359722424851498e-06,5.062937816546764e-06,1.5479829471587436e-06,1.647784841907196e-07,focused
1.0304754596290877e-06,0.015807170420885086,0.01855916529893875,0.0226480420678854,0.2295694798231125,0.08236601948738098,8.916365914046764e-06,5.325147185430978e-07,1.6713187278583064e-07,0.2665730118751526,0.32674112915992737,0.11988648027181625,0.14552593231201172,0.012645031325519085,0.37621358036994934,0.38226085901260376,0.005989737343043089,0.083195261657238,0.07031325995922089,0.5444831252098083,0.5500074625015259,0.0025773667730391026,0.0019385020714253187,1.830072869779542e-05,0.004655454773455858,0.2251727283000946,0.001024911180138588,0.16777688264846802,0.0007469957927241921,0.0007786315400153399,3.96137656935025e-05,5.1703606004593894e-05,0.0288323275744915,0.001275581424124539,0.0002838538493961096,0.0004298832209315151,0.00040644401451572776,0.00028952801949344575,0.9955305457115173,0.019872374832630157,0.038758955895900726,0.10255546867847443,0.007926331833004951,0.0030265874229371548,2.083199319713458e-07,8.020391106811076e-08,2.4659422706463374e-05,5.989730198052712e-05,4.2070682866324205e-06,4.910206371278036e-06,1.5356609992522863e-06,1.619533236407733e-07,focused
1.020878812596493e-06,0.015460184775292873,0.018551576882600784,0.022431369870901108,0.22826208174228668,0.08182601630687714,8.975283890322316e-06,5.461403702611278e-07,1.675213781027196e-07,0.26340553164482117,0.326869934797287,0.1215747520327568,0.1472884565591812,0.013623903505504131,0.3663187026977539,0.3704295754432678,0.006122780963778496,0.08228184282779694,0.06982313096523285,0.5445075631141663,0.5505907535552979,0.0026076501235365868,0.0019554360769689083,1.816256008169148e-05,0.0045982482843101025,0.22627602517604828,0.0010002051712945104,0.169093519449234,0.0007269571069628,0.0007514695753343403,4.427132080309093e-05,5.6802076869644225e-05,0.02788005769252777,0.0011239004088565707,0.00028321536956354976,0.00043538559111766517,0.0004273428930900991,0.00028605142142623663,0.9952635169029236,0.021942973136901855,0.03817740082740784,0.09883852303028107,0.007991604506969452,0.0030366121791303158,2.2316623926599277e-07,8.373181970000587e-08,2.8187374482513405e-05,6.119636964285746e-05,4.350701601651963e-06,4.976075615559239e-06,1.5405000794999069e-06,1.630719879130993e-07,focused
1.0053604455606546e-06,0.015172580257058144,0.018512200564146042,0.02216828614473343,0.2305646389722824,0.08167714625597,8.987112778413575e-06,5.404570515565865e-07,1.6721332940505818e-07,0.26055821776390076,0.3290327191352844,0.12360958009958267,0.15010453760623932,0.013821941800415516,0.3649863600730896,0.3685808777809143,0.0060915774665772915,0.08087238669395447,0.06842861324548721,0.5413411855697632,0.5498347282409668,0.002637278288602829,0.0019409630913287401,1.8213500879937783e-05,0.004468059167265892,0.22470417618751526,0.0010106536792591214,0.16663452982902527,0.0007133622420951724,0.0007351303938776255,4.560780871543102e-05,5.831250746268779e-05,0.02772335335612297,0.0010715363314375281,0.00028531462885439396,0.0004425186780281365,0.0004326972702983767,0.0002836987841874361,0.995127260684967,0.022510340437293053,0.0375988595187664,0.09764178097248077,0.007843727245926857,0.0029939888045191765,2.2760318074688257e-07,8.518938443558e-08,2.929027505160775e-05,6.25107204541564e-05,4.459685442270711e-06,5.1272022574266884e-06,1.5517786096097552e-06,1.6204431574351474e-07,focused
9.786130021893769e-07,0.01435190811753273,0.0179610513150692,0.02229168452322483,0.23807412385940552,0.08287511020898819,8.892368896340486e-06,5.278463390823163e-07,1.676375660508711e-07,0.2575686275959015,0.3282374143600464,0.12727874517440796,0.1553453654050827,0.01451981533318758,0.36378273367881775,0.3660777509212494,0.005843140184879303,0.07816639542579651,0.06563741713762283,0.5370534658432007,0.5439791679382324,0.0026977923698723316,0.0019517980981618166,1.8207665561931208e-05,0.004504856653511524,0.22000357508659363,0.000985495513305068,0.16236010193824768,0.0007139811059460044,0.0007278930861502886,4.539467045105994e-05,5.797632911708206e-05,0.0275131743401289,0.0010850607650354505,0.0002855429775081575,0.00044628005707636476,0.0004439935728441924,0.0002839899971149862,0.9949721693992615,0.02190675400197506,0.036573439836502075,0.0947766825556755,0.007674400694668293,0.002987985499203205,2.380100596610646e-07,8.897563219534277e-08,3.0036540920264088e-05,6.374774966388941e-05,4.56108273283462e-06,5.229049747867975e-06,1.600339714968868e-06,1.5914410766981746e-07,focused
9.804177807382075e-07,0.013826088048517704,0.017118362709879875,0.022487908601760864,0.24286212027072906,0.08706527203321457,8.900326974980999e-06,5.375368345994502e-07,1.6815378955925553e-07,0.2529014050960541,0.32609397172927856,0.13018590211868286,0.15816505253314972,0.0151755316182971,0.3551371991634369,0.35760724544525146,0.00594650162383914,0.07591160386800766,0.06414317339658737,0.5292977690696716,0.5428486466407776,0.0027285562828183174,0.001979950349777937,1.797227014321834e-05,0.004227219615131617,0.22143635153770447,0.0010138502111658454,0.164095938205719,0.0007074559107422829,0.0007231540512293577,4.620563049684279e-05,5.901998156332411e-05,0.027091318741440773,0.001029358129017055,0.0002823366958182305,0.00044510469888336957,0.00046032521640881896,0.000287672970443964,0.9947378039360046,0.02301068603992462,0.035769425332546234,0.09183944761753082,0.007658903021365404,0.0030505049508064985,2.539993033678911e-07,9.485235352713062e-08,3.143951471429318e-05,6.572630081791431e-05,4.73753061669413e-06,5.436042556539178e-06,1.6017397683754098e-06,1.6076334929948644e-07,focused
9.801204896575655e-07,0.013697488233447075,0.01591435819864273,0.022414401173591614,0.24223275482654572,0.09583885967731476,8.959001206676476e-06,5.246144496595662e-07,1.654877905821195e-07,0.24922063946723938,0.3301224112510681,0.13423074781894684,0.16494376957416534,0.016074620187282562,0.3418583273887634,0.34464946389198303,0.006243451032787561,0.07295536994934082,0.06065903604030609,0.527529239654541,0.5380538702011108,0.002777667250484228,0.0019257226958870888,1.7324735381407663e-05,0.004537914413958788,0.22230888903141022,0.0009536308352835476,0.16609050333499908,0.000699208932928741,0.0007433656719513237,4.5162581955082715e-05,5.750066338805482e-05,0.02608465775847435,0.0011211363598704338,0.00027433299692347646,0.0004239815170876682,0.00046209015999920666,0.00029245068435557187,0.9947803020477295,0.021356860175728798,0.03666423261165619,0.09216233342885971,0.007797900587320328,0.003042525378987193,2.4734168846407556e-07,9.222682706422347e-08,3.0799499654676765e-05,6.276607746258378e-05,4.500032446230762e-06,5.129774763190653e-06,1.5844367453610175e-06,1.5950284648624802e-07,focused
