_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight,label
6.859613677079324e-07,0.007389787584543228,0.011744911782443523,0.03464384749531746,0.15716180205345154,0.10279269516468048,1.7759910406311974e-05,2.8100015470045037e-07,1.5718251233920455e-07,0.4073120653629303,0.38939037919044495,0.18524883687496185,0.20472393929958344,0.0261242613196373,0.3014277219772339,0.28617972135543823,0.005406595300883055,0.05719217285513878,0.051051221787929535,0.6847285032272339,0.5721746683120728,0.0008105807355605066,0.000677995674777776,0.0001215400334331207,0.0005195254343561828,0.015917403623461723,0.0001297000708291307,0.009528018534183502,0.00210946099832654,0.006377738434821367,0.00023128537577576935,0.00020265279454179108,0.003527827560901642,4.085988985025324e-05,0.000853878736961633,0.0011742556234821677,0.04084918275475502,0.02022402547299862,0.01997123286128044,0.03281037509441376,0.002471366198733449,0.003972256556153297,0.0009872063528746367,0.002924280008301139,0.006016633938997984,0.006008691620081663,0.004485685843974352,0.0052711134776473045,7.553916657343507e-05,8.298501779790968e-05,1.5992716271284735e-06,3.7757456539111445e-07,distracted
8.007081646610459e-07,0.00655402010306716,0.011122836731374264,0.030546007677912712,0.17284449934959412,0.10929665714502335,1.992459328903351e-05,2.86916730374287e-07,1.83639315309847e-07,0.36707058548927307,0.3836357891559601,0.17193995416164398,0.18970656394958496,0.028006287291646004,0.2738375663757324,0.26365262269973755,0.0063464040867984295,0.0610189214348793,0.05413062125444412,0.6533263921737671,0.5712978839874268,0.0009207166149280965,0.0006814771913923323,0.00012692993914242834,0.0004596994840539992,0.01672341674566269,0.0001464906381443143,0.010048337280750275,0.002858908148482442,0.005007022060453892,0.00022830479429103434,0.00021323675173334777,0.0036136754788458347,4.039061604999006e-05,0.0008169727516360581,0.0013946965336799622,0.05036439374089241,0.017819035798311234,0.01790924184024334,0.03165817633271217,0.0024256273172795773,0.004311153199523687,0.000973291986156255,0.003170115640386939,0.007472803816199303,0.006753543391823769,0.0047286516055464745,0.006471148692071438,9.627247345633805e-05,9.829969349084422e-05,1.719855390547309e-06,4.132892854613601e-07,distracted
8.163800657712272e-07,0.00604487769305706,0.011146720498800278,0.02870344929397106,0.1828824281692505,0.10914196074008942,2.0372781364130788e-05,2.901275024669303e-07,1.8451514449679962e-07,0.3697561025619507,0.3859786093235016,0.18972644209861755,0.20580193400382996,0.030615534633398056,0.24666979908943176,0.23304377496242523,0.007692177779972553,0.0559077188372612,0.04812883585691452,0.6518025398254395,0.5606640577316284,0.0009142360067926347,0.0006772585329599679,0.00012443828745745122,0.0004147347644902766,0.01625743880867958,0.00015763861301820725,0.009476536884903908,0.0027935688849538565,0.004694832488894463,0.00027910579228773713,0.00025493689463473856,0.003283250844106078,3.677017230074853e-05,0.0007981159724295139,0.0014488865854218602,0.053383562713861465,0.017674686387181282,0.01649380661547184,0.03394702076911926,0.002621209481731057,0.004561250563710928,0.0011209574295207858,0.003417425090447068,0.006453704088926315,0.005667473655194044,0.004833321552723646,0.006138377357274294,0.00010475682211108506,0.00010882257629418746,1.7228119304490974e-06,4.300045475247316e-07,distracted
8.082906788331456e-07,0.006015527993440628,0.010790104046463966,0.029455333948135376,0.18379123508930206,0.10675375908613205,1.950624937308021e-05,2.910039711423451e-07,1.820737054458732e-07,0.3648398220539093,0.3899098038673401,0.19491420686244965,0.21203561127185822,0.029331376776099205,0.26771417260169983,0.24746040999889374,0.006754170637577772,0.054400619119405746,0.045391008257865906,0.6410205960273743,0.5508694648742676,0.0009328764281235635,0.0006693244213238358,0.00012855643581133336,0.0003609589475672692,0.014444302767515182,0.0001637060340726748,0.008295240812003613,0.0027139540761709213,0.004813250619918108,0.0003251518355682492,0.000296017766231671,0.003321620635688305,3.415941318962723e-05,0.0007891203858889639,0.0014290411490947008,0.05404016375541687,0.018551819026470184,0.015596863813698292,0.03507476672530174,0.0024994336999952793,0.004325714893639088,0.0011372820008546114,0.0035186316817998886,0.00701456144452095,0.0063159591518342495,0.005224141757935286,0.006949968636035919,0.00010687338362913579,0.00011469513992778957,1.8439320683683036e-06,4.275318872259959e-07,distracted
7.931855066090066e-07,0.006111585069447756,0.009935795329511166,0.03128686919808388,0.1863882839679718,0.10648536682128906,1.8849497791961767e-05,2.902337712384906e-07,1.7571152000073198e-07,0.3690356910228729,0.40164947509765625,0.1979079395532608,0.21642857789993286,0.025922203436493874,0.3085800111293793,0.28586292266845703,0.0051775663159787655,0.052938710898160934,0.04454488679766655,0.6357041597366333,0.549980640411377,0.0009000563877634704,0.000642336206510663,0.00012847261677961797,0.0003269170119892806,0.013998780399560928,0.000172919433680363,0.00810006819665432,0.002564448630437255,0.005311215296387672,0.00034358666744083166,0.0003041258023586124,0.003222761210054159,3.496351564535871e-05,0.0007985385018400848,0.0014060229295864701,0.05442723631858826,0.020065288990736008,0.015027354471385479,0.034669775515794754,0.0024613782297819853,0.00424216128885746,0.0011765329400077462,0.003547920845448971,0.00746384309604764,0.006820277310907841,0.005506141576915979,0.006753322668373585,0.00010524573735892773,0.00011735955195035785,1.8856226233765483e-06,4.080557687302644e-07,distracted
7.763454732412356e-07,0.005998061038553715,0.009921452030539513,0.03204904869198799,0.18400759994983673,0.10392244905233383,1.897908077808097e-05,2.8789028760911606e-07,1.6987134188184427e-07,0.3912747800350189,0.42497697472572327,0.22369231283664703,0.24454064667224884,0.029022598639130592,0.30910858511924744,0.2569851577281952,0.005453358869999647,0.04749055951833725,0.03768150880932808,0.6435081362724304,0.5380891561508179,0.0008481829427182674,0.0005691780243068933,0.00013401061005424708,0.00032897735945880413,0.013839391991496086,0.00016902160132303834,0.00804552435874939,0.0023046506103128195,0.005719715729355812,0.00036200275644659996,0.0003127705422230065,0.0034015451092272997,3.357882087584585e-05,0.0008245471981354058,0.001320611801929772,0.050113286823034286,0.020839795470237732,0.014931893907487392,0.03629988059401512,0.00228294194675982,0.003980681300163269,0.001127862255088985,0.003705162787809968,0.008532330393791199,0.008127198554575443,0.006150263827294111,0.007089430000633001,0.00011480434477562085,0.0001343854091828689,1.917217559821438e-06,4.1246320847676543e-07,distracted
7.604777465530788e-07,0.005976774264127016,0.00990450568497181,0.026594866067171097,0.19615453481674194,0.10563014447689056,1.8499929865356535e-05,2.9079424734845816e-07,1.6491462417889124e-07,0.4090694785118103,0.43651291728019714,0.24844637513160706,0.2626844048500061,0.03149629011750221,0.30104678869247437,0.2388608455657959,0.005974944215267897,0.04218002036213875,0.03455895185470581,0.6426569223403931,0.5487843751907349,0.0008121858118101954,0.0005346861435100436,0.0001387113588862121,0.00033272005384787917,0.012701594270765781,0.00016272198990918696,0.0076541416347026825,0.00200736615806818,0.006571734789758921,0.0003378401161171496,0.0002808555436786264,0.003806737717241049,3.369394471519627e-05,0.0008138650446198881,0.0011817032936960459,0.0478580966591835,0.02314075455069542,0.01600431650876999,0.03820495307445526,0.001998529303818941,0.0034594181925058365,0.0010765057522803545,0.003792959963902831,0.010975973680615425,0.010871769860386848,0.007088204380124807,0.007358999457210302,0.00010955255129374564,0.00014248918159864843,1.913905634864932e-06,4.05572762929296e-07,distracted
7.028569939393492e-07,0.005645904690027237,0.008630394004285336,0.02816304750740528,0.22198912501335144,0.11056242138147354,1.6919462723308243e-05,3.1886858664620377e-07,1.542805563303773e-07,0.4112936556339264,0.43042755126953125,0.2567242383956909,0.27200227975845337,0.027079852297902107,0.35180506110191345,0.2840080261230469,0.004426713101565838,0.03954816237092018,0.033065907657146454,0.6254912614822388,0.5383696556091309,0.0008027958683669567,0.0005920507828705013,0.00013678555842489004,0.0002709217951633036,0.009492538869380951,0.00015976563736330718,0.0057031624019145966,0.0016080735949799418,0.006704526487737894,0.00047435981105081737,0.0003695727791637182,0.003548384178429842,2.7939953724853694e-05,0.000745303463190794,0.0009964206255972385,0.04671046882867813,0.023406801745295525,0.016486449167132378,0.04642881825566292,0.0017024637199938297,0.0025533270090818405,0.001245480147190392,0.00442592753097415,0.015375581569969654,0.014861066825687885,0.010303646326065063,0.008133066818118095,0.00012405218149069697,0.0001694608508842066,2.2479678136733128e-06,3.9181347233352426e-07,distracted
7.617806545567873e-07,0.006304776296019554,0.009191947057843208,0.026696551591157913,0.2119453400373459,0.10672127455472946,1.619865361135453e-05,3.41716827279015e-07,1.6919777579005313e-07,0.41884541511535645,0.43021360039711,0.2374911606311798,0.27484673261642456,0.026936320587992668,0.399576336145401,0.28955382108688354,0.003510367125272751,0.04248877242207527,0.03261580690741539,0.6311467885971069,0.5389336347579956,0.0007703034789301455,0.0006027185008861125,0.00012987220543436706,0.00027552066603675485,0.008655590005218983,0.00014750684204045683,0.005243996158242226,0.0015086298808455467,0.00622040219604969,0.0007262263097800314,0.000571026059333235,0.003025767393410206,2.008116825891193e-05,0.000658084754832089,0.0009342004195787013,0.04820557311177254,0.02294611558318138,0.015452435240149498,0.06238323822617531,0.001857729977928102,0.0024062078446149826,0.0015669806161895394,0.005009918473660946,0.015622603707015514,0.01484640035778284,0.01188523881137371,0.010236594825983047,0.00012441397120710462,0.0001737082056934014,2.4937633043009555e-06,4.233908157402766e-07,distracted
8.031570359889884e-07,0.006487141363322735,0.009983358904719353,0.024656888097524643,0.20699654519557953,0.10556495934724808,1.6968875570455566e-05,3.5843049772665836e-07,1.849084867444617e-07,0.42835065722465515,0.42607730627059937,0.25039100646972656,0.2737855911254883,0.02400594763457775,0.4011554419994354,0.3163885474205017,0.0034084722865372896,0.04000253975391388,0.03284076228737831,0.6288924217224121,0.5404343605041504,0.0007534103351645172,0.0006096136639826,0.0001324519544141367,0.00025728740729391575,0.00827328022569418,0.00016010465333238244,0.004840287379920483,0.001811327994801104,0.005525699816644192,0.0007505042594857514,0.0006232223240658641,0.0027764919213950634,1.2977712685824372e-05,0.0006747919251210988,0.0010482320794835687,0.05271412804722786,0.020151032134890556,0.014342395588755608,0.09788120537996292,0.0019484247313812375,0.0025528110563755035,0.0015946644125506282,0.005027679726481438,0.015357083640992641,0.013935893774032593,0.01087561622262001,0.011217350140213966,0.00013745840988121927,0.00017828524869401008,2.8069077870895853e-06,4.595666780460306e-07,distracted
